id_cliente,nombre,email,genero,fecha_nacimiento,ciudad,segmento
2645,María Martínez Pérez,maria.martinez.perez6@correo.com,Masculino,4/6/2004,SanMiguel,PREMIUM
2646,Juan Vásquez Aguilar,juan.vasquez.aguilar0@seguro.sv,M,1/21/2002,La Libertad,
2647,Jorge Aguilar Hernández,jorge.aguilar.hernandez1@gmail.com,,10/1/1973,LaLibertad,PYME
2648,Andrés Castillo Martínez,andres.castillo.martinez2@seguro.sv,Hombre,24/06/1994,Sta. Ana,Regular
2649,Ana López Torres,ana.lopez.torres3@correo.com,Female,1/1/2004,L. Libertad,PREMIUM
2650,Paula Torres Ramírez,paula.torres.ramirez4@mail.com,Mujer,4/24/2002,san miguel,
2651,Ana Chávez López,ana.chavez.lopez5@seguro.sv,m,17/06/1972,La Libertad,vip
2652,Marta Aguilar Santos,marta.aguilar.santos6@example.com,F,4/3/1950,San Salvador,Pyme
2653,Luis Rojas López,luis.rojas.lopez0@correo.com,,10/3/1942, Sonsonate,PREMIUM
2654,Valeria Chávez Reyes,valeria.chavez.reyes1@gmail.com,Masculino,21/08/1993,S. Miguel,
2655,Daniela Ramírez Vásquez,daniela.ramirez.vasquez2@gmail.com,Fem,2/20/1984, San Miguel ,Pyme
2656,Ricardo Santos García,ricardo.santos.garcia3@gmail.com,,15-08-1962,san miguel,Premium
2657,Ana Ramírez García,ana.ramirez.garcia4@seguro.sv,,5/24/1984, Santa Ana ,Premium
2658,Carlos Morales Ortiz,carlos.morales.ortiz5@gmail.com,Fem,18-11-1969,Sta. Ana,VIP
2659,Juan Martínez Pérez,juan.martinez.perez6@mail.com,M,11/12/1941,La Libertad,REGULAR
2660,María Santos López,maria.santos.lopez0@example.com,Masculino,11/3/1990,La Libertad,Pyme
2661,Sofía Martínez Ramírez,sofia.martinez.ramirez1@seguro.sv,m,13/01/1961, La Libertad ,PREMIUM
2662,Ana García Martínez,ana.garcia.martinez2@gmail.com,F,2/6/1945, Sonsonate,PREMIUM
2663,María Ortiz Chávez,maria.ortiz.chavez3@mail.com,Female,9/29/1986,San salvador,
2664,Diego Reyes Flores,diego.reyes.flores4@gmail.com,Fem,10/13/1945, San Salvador ,PREMIUM
2665,Juan Flores Cruz,juan.flores.cruz5@seguro.sv,M,26/10/1996,LaLibertad,Premium
2666,Fernanda López Mendoza,fernanda.lopez.mendoza6@correo.com,Fem,9/10/2010,Sonsonate,REGULAR
2667,Jorge Castillo Chávez,jorge.castillo.chavez0@seguro.sv,F,7/26/2002,Santa Ana,vip
2668,Juan Vásquez Ortiz,juan.vasquez.ortiz1@correo.com,F,1/10/1959,LaLibertad,PREMIUM
2669,Karla Chávez Torres,karla.chavez.torres2@correo.com,M,3/14/1985,Sonsonate,Regular
2670,Luis Rojas Torres,luis.rojas.torres3@seguro.sv,femenino,11/18/1960,SanSalvador,PYME
2671,Andrés Aguilar Hernández,andres.aguilar.hernandez4@seguro.sv,Fem,9/2/1985,sonsonate,Pyme
2672,Diego Rojas Ortiz,diego.rojas.ortiz5@example.com,F,3/9/1987,la libertad,PYME
2673,Lucía Gómez Santos,lucia.gomez.santos6@seguro.sv,,4/4/1954, Sonsonate,VIP
2674,Jorge Ramírez Chávez,jorge.ramirez.chavez0@seguro.sv,femenino,26/09/1997, Santa Ana ,
2675,Fernanda Torres López,fernanda.torres.lopez1@gmail.com,Masculino,8/10/1981, Sonsonate,vip
2676,Luis Reyes Reyes,luis.reyes.reyes2@seguro.sv,Fem,5/11/1995, San Miguel ,PYME
2677,Lucía Castillo López,lucia.castillo.lopez3@gmail.com,femenino,4/4/1989,SS,VIP
2678,María Castillo Hernández,maria.castillo.hernandez4@seguro.sv,femenino,14-05-2009, Sonsonate,PREMIUM
2679,Jorge García Pérez,jorge.garcia.perez5@example.com,,12/13/1992, San Salvador ,
2680,Paula García Hernández,paula.garcia.hernandez6@mail.com,F,8/31/1967,San Salvador,
2681,Carmen Flores Flores,carmen.flores.flores0@correo.com,Hombre,28-04-1993,Sonsonate ,REGULAR
2682,Paula Martínez Cruz,paula.martinez.cruz1@correo.com,Mujer,24/08/1997,San Salvador,vip
2683,Luis Reyes López,luis.reyes.lopez2@seguro.sv,m,9/21/1945,L. Libertad,Premium
2684,Jorge López Morales,jorge.lopez.morales3@example.com,Fem,9/5/1999,santa ana,PREMIUM
2685,Andrés Torres Ramírez,andres.torres.ramirez4@mail.com,,6/9/1950,San Salvador,PYME
2686,Sofía López Pérez,sofia.lopez.perez5@correo.com,,18-11-2012,Sta. Ana,
2687,Paula Vásquez Cruz,paula.vasquez.cruz6@example.com,F,2/15/1982,La Libertad,Regular
2688,Carlos Morales Torres,carlos.morales.torres0@seguro.sv,Female,12/19/1972, La Libertad ,PYME
2689,Sofía Vásquez Castillo,sofia.vasquez.castillo1@correo.com,Female,9/17/1962,SS,Pyme
2690,Andrés Ortiz Ortiz,andres.ortiz.ortiz2@example.com,Hombre,14/06/1999, San Miguel ,PREMIUM
2691,Carlos Ortiz Cruz,carlos.ortiz.cruz3@example.com,m,5/2/1999,la libertad,Pyme
2692,Ricardo Ramírez Rojas,ricardo.ramirez.rojas4@gmail.com,femenino,19/02/1975,Santa Ana,PYME
2693,Ricardo Vásquez Mendoza,ricardo.vasquez.mendoza5@example.com,Masculino,20/09/2030, La Libertad ,
2694,Sofía Flores Castillo,sofia.flores.castillo6@seguro.sv,Mujer,11/16/1961,Sonsonate,REGULAR
2695,Ana Castillo Reyes,ana.castillo.reyes0@mail.com,Mujer,29/09/2011,Sonso,Pyme
2696,Paula Gómez López,paula.gomez.lopez1@example.com,Fem,8/2/1944, Santa Ana ,VIP
2697,Paula Chávez Cruz,paula.chavez.cruz2@correo.com,Mujer,3/27/2006,S. Miguel,VIP
2698,Diego Ortiz López,diego.ortiz.lopez3@example.com,Hombre,9/9/1945,SS,VIP
2699,Luis López Castillo,luis.lopez.castillo4@correo.com,Hombre,10/25/1970,san miguel,REGULAR
2700,Diego García Pérez,diego.garcia.perez5@correo.com,Masculino,17-08-1981,Sonso,PREMIUM
2701,María Hernández Hernández,maria.hernandez.hernandez6@example.com,Mujer,10/4/1952,san miguel,Pyme
2702,Pedro Gómez Chávez,pedro.gomez.chavez0@seguro.sv,m,14-09-1963,Sta. Ana,vip
2703,Juan Mendoza Vásquez,juan.mendoza.vasquez1@correo.com,Hombre,6/27/1984,S. Miguel,REGULAR
2704,María Flores Rojas,maria.flores.rojas2@mail.com,Mujer,4/9/1943,San Miguel,vip
2705,Ricardo Castillo Vásquez,ricardo.castillo.vasquez3@correo.com,,1/26/1972,la libertad,PYME
2706,Carmen Ortiz Hernández,carmen.ortiz.hernandez4@correo.com,,4/18/1977,La Libertad,Premium
2707,María Reyes Aguilar,maria.reyes.aguilar5@correo.com,,8/8/1973,San salvador,Pyme
2708,Ana Mendoza Flores,ana.mendoza.flores6@seguro.sv,,1/3/1987, San Salvador ,
2709,Juan Rojas Santos,juan.rojas.santos0@seguro.sv,Masculino,12/30/1960, Santa Ana ,
2710,Marta García Rojas,marta.garcia.rojas1@mail.com,Female,10/24/2006,SS,
2711,Jorge Ortiz Pérez,jorge.ortiz.perez2@seguro.sv,,21/03/1951,San salvador,PREMIUM
2712,Valeria Cruz Mendoza,valeria.cruz.mendoza3@mail.com,Female,11/19/1989,San Miguel,Regular
2713,Luis Martínez Pérez,luis.martinez.perez4@correo.com,,2/17/1973,San Miguel,Premium
2714,Fernanda Gómez Cruz,fernanda.gomez.cruz5@correo.com,,8/9/1949,SanMiguel,Pyme
2715,Paula Gómez Torres,paula.gomez.torres6@example.com,Female,9/10/1994,SS,Regular
2716,Sofía García Mendoza,sofia.garcia.mendoza0@example.com,Masculino,14-06-2003,Sonso,PREMIUM
2717,María Martínez Gómez,maria.martinez.gomez1@seguro.sv,,8/12/1999,SS,VIP
2718,Andrés Pérez Santos,andres.perez.santos2@seguro.sv,Mujer,16/04/1950,L. Libertad,vip
2719,Paula Ramírez Gómez,paula.ramirez.gomez3@seguro.sv,Fem,9/7/1985,San Salvador,
2720,Ricardo Cruz Torres,ricardo.cruz.torres4@gmail.com,Hombre,17/12/1953, La Libertad ,vip
2721,Marta Chávez Ramírez,marta.chavez.ramirez5@seguro.sv,M,12/13/2000,san miguel,
2722,Daniela Chávez Aguilar,daniela.chavez.aguilar6@example.com,femenino,2/2/1940,Sonsonate,REGULAR
2723,Sofía Martínez Flores,sofia.martinez.flores0@mail.com,Fem,8/5/1964,SantaAna,
2724,Diego Ortiz Aguilar,diego.ortiz.aguilar1@correo.com,Female,10/14/1989,San salvador,
2725,Marta Mendoza Morales,marta.mendoza.morales2@mail.com,Masculino,8/8/1980,San Miguel,
2726,Sofía Flores Rojas,sofia.flores.rojas3@example.com,Female,6/9/2001,sonsonate,PREMIUM
2727,Andrés Ortiz Mendoza,andres.ortiz.mendoza4@correo.com,Hombre,20/08/1948,la libertad,vip
2728,Juan Reyes Hernández,juan.reyes.hernandez5@seguro.sv,F,11/11/1961,Sonso,Premium
2729,Luis López Hernández,luis.lopez.hernandez6@gmail.com,Fem,1/31/1961,santa ana,VIP
2730,Fernanda Ramírez García,fernanda.ramirez.garcia0@gmail.com,M,28-06-2007,SantaAna,VIP
2731,Diego Ortiz Santos,diego.ortiz.santos1@mail.com,m,17-09-2000,SantaAna,
2732,Ana Chávez Mendoza,ana.chavez.mendoza2@seguro.sv,,26-02-1993,Santa Ana,VIP
2733,Ana Vásquez Pérez,ana.vasquez.perez3@mail.com,F,1/4/1947,SanSalvador,vip
2734,Andrés Cruz Flores,andres.cruz.flores4@mail.com,m,4/18/1990,Sonso,vip
2735,Carmen Ramírez Chávez,carmen.ramirez.chavez5@mail.com,M,7/29/1940, San Salvador ,Regular
2736,Carlos Vásquez Flores,carlos.vasquez.flores6@seguro.sv,Fem,8/6/1972,L. Libertad,REGULAR
2737,Lucía Hernández Torres,lucia.hernandez.torres0@seguro.sv,M,9/9/1956,LaLibertad,vip
2738,Daniela Mendoza Rojas,daniela.mendoza.rojas1@seguro.sv,Masculino,4/17/2007,SanMiguel,vip
2739,Luis Morales Morales,luis.morales.morales2@correo.com,F,8/25/2009,SanMiguel,PREMIUM
2740,Paula Hernández Ramírez,paula.hernandez.ramirez3@gmail.com,,11/5/1988,San salvador,Premium
2741,Sofía Castillo Morales,sofia.castillo.morales4@seguro.sv,,5/3/1946,LaLibertad,PREMIUM
2742,Sofía López Castillo,sofia.lopez.castillo5@seguro.sv,,1/1/2001,san miguel,vip
2743,Pedro Gómez Castillo,pedro.gomez.castillo6@gmail.com,,11/16/1985,la libertad,Pyme
2744,Valeria Aguilar López,valeria.aguilar.lopez0@seguro.sv,Hombre,6/14/1962, La Libertad ,
2745,Ricardo López Ramírez,ricardo.lopez.ramirez1@correo.com,F,11/9/1973, San Miguel ,PREMIUM
2746,Ricardo Torres Cruz,ricardo.torres.cruz2@mail.com,femenino,1/10/1976,santa ana,
2747,José Gómez Aguilar,jose.gomez.aguilar3@gmail.com,Masculino,3/4/1945,San Salvador,Regular
2748,Juan Morales Pérez,juan.morales.perez4@gmail.com,,11/12/1991, Santa Ana ,Premium
2749,Valeria Aguilar Hernández,valeria.aguilar.hernandez5@mail.com,Hombre,7/11/1986, La Libertad ,Pyme
2750,Juan Aguilar Reyes,juan.aguilar.reyes6@gmail.com,Hombre,9/30/2000,Sonsonate ,Regular
2751,Jorge Torres Chávez,jorge.torres.chavez0@example.com,Fem,3/1/1996,SanSalvador,vip
2752,José Flores Ortiz,jose.flores.ortiz1@seguro.sv,femenino,9/17/1976, San Salvador ,
2753,Fernanda Hernández López,fernanda.hernandez.lopez2@correo.com,m,10/25/1978,la libertad,vip
2754,Andrés Ramírez Hernández,andres.ramirez.hernandez3@example.com,femenino,1/2/1955,SantaAna,vip
2755,Andrés Torres Castillo,andres.torres.castillo4@seguro.sv,Hombre,8/14/1994,San Salvador,
2756,Sofía Mendoza Santos,sofia.mendoza.santos5@gmail.com,F,27-02-1998,sonsonate,VIP
2757,José Ramírez López,jose.ramirez.lopez6@seguro.sv,femenino,26/10/1984,Santa Ana,Pyme
2758,Diego Ramírez Rojas,diego.ramirez.rojas0@correo.com,M,24-10-1950, Sonsonate,REGULAR
2759,Valeria Santos Martínez,valeria.santos.martinez1@example.com,Mujer,9/3/2007,SantaAna,Premium
2760,Karla Vásquez Castillo,karla.vasquez.castillo2@example.com,Hombre,2/5/1973,SanMiguel,PREMIUM
2761,Karla Santos Ortiz,karla.santos.ortiz3@correo.com,,1/18/2008, Santa Ana ,Premium
2762,Luis Reyes Reyes,luis.reyes.reyes4@example.com,M,6/30/1949,Sta. Ana,
2763,María Flores Aguilar,maria.flores.aguilar5@mail.com,Fem,7/10/1977,La Libertad,vip
2764,Fernanda Morales Cruz,fernanda.morales.cruz6@example.com,Female,4/8/1991, Santa Ana ,Regular
2765,Marta Cruz Hernández,marta.cruz.hernandez0@mail.com,Mujer,1/3/1968,SanSalvador,
2766,Lucía Mendoza Reyes,lucia.mendoza.reyes1@mail.com,m,7/17/2009,L. Libertad,REGULAR
2767,Jorge Ortiz Chávez,jorge.ortiz.chavez2@mail.com,Hombre,3/1/1952,sonsonate,vip
2768,Paula Aguilar Ramírez,paula.aguilar.ramirez3@mail.com,,25-06-1969,Sonsonate,vip
2769,Sofía Ramírez Torres,sofia.ramirez.torres4@seguro.sv,,3/17/1982,la libertad,vip
2770,Ricardo Cruz Castillo,ricardo.cruz.castillo5@correo.com,Female,2/1/1941,santa ana,Regular
2771,José Torres Mendoza,jose.torres.mendoza6@correo.com,F,17-01-2011,santa ana,PREMIUM
2772,Andrés Reyes Castillo,andres.reyes.castillo0@gmail.com,M,4/17/1941,S. Miguel,Premium
2773,Carlos Ortiz Flores,carlos.ortiz.flores1@mail.com,Fem,12/6/1953,Sta. Ana,VIP
2774,Karla Castillo Chávez,karla.castillo.chavez2@mail.com,M,11/26/1976,La Libertad,REGULAR
2775,Andrés Flores López,andres.flores.lopez3@example.com,M,12/19/1994,L. Libertad,PREMIUM
2776,Karla Ortiz Torres,karla.ortiz.torres4@correo.com,,5/26/2003,S. Miguel,Premium
2777,Carlos Reyes García,carlos.reyes.garcia5@mail.com,Hombre,25/05/2001,La Libertad,vip
2778,Ana Ramírez Reyes,ana.ramirez.reyes6@example.com,Fem,5/22/1974,sonsonate,VIP
2779,Carmen Cruz Aguilar,carmen.cruz.aguilar0@seguro.sv,Mujer,16-04-1974,sonsonate,Premium
2780,Jorge Vásquez Cruz,jorge.vasquez.cruz1@mail.com,Mujer,10/14/1960,San Salvador,
2781,Sofía Torres López,sofia.torres.lopez2@example.com,Fem,9/21/1995,Sta. Ana,VIP
2782,Lucía Rojas Gómez,lucia.rojas.gomez3@example.com,,19/12/1985,Sta. Ana,
2783,Fernanda Torres Cruz,fernanda.torres.cruz4@seguro.sv,femenino,5/13/1961,Sonsonate ,Pyme
2784,Karla Flores Martínez,karla.flores.martinez5@example.com,Female,20/07/1985,san miguel,
2785,Carmen Morales Torres,carmen.morales.torres6@example.com,F,25-12-1951,san miguel,REGULAR
2786,Ana Santos Vásquez,ana.santos.vasquez0@gmail.com,m,8/19/1954,Sonso,
2787,Valeria Aguilar López,valeria.aguilar.lopez1@gmail.com,,4/25/1962,san miguel,REGULAR
2788,Karla Hernández Aguilar,karla.hernandez.aguilar2@example.com,,4/27/1976, Sonsonate,PREMIUM
2789,Ana Martínez Santos,ana.martinez.santos3@example.com,Fem,8/10/2011,Sonsonate ,PREMIUM
2790,Valeria Castillo Torres,valeria.castillo.torres4@seguro.sv,Hombre,14-11-1997,LaLibertad,
2791,Fernanda Torres Santos,fernanda.torres.santos5@seguro.sv,M,2/3/1963,SanSalvador,
2792,Juan García Flores,juan.garcia.flores6@mail.com,M,9/25/1995, Santa Ana ,Regular
2793,Paula Hernández Reyes,paula.hernandez.reyes0@example.com,,9/3/1975,San Miguel,REGULAR
2794,María Ortiz Mendoza,maria.ortiz.mendoza1@mail.com,,22-11-1977,S. Miguel,
2795,Carmen Ramírez Castillo,carmen.ramirez.castillo2@example.com,Mujer,15-04-2002, Sonsonate,REGULAR
2796,Ana Flores Reyes,ana.flores.reyes3@example.com,,19-02-2008,sonsonate,PYME
2797,Marta Castillo Martínez,marta.castillo.martinez4@example.com,Fem,3/5/1952,La Libertad,PYME
2798,Fernanda Santos Gómez,fernanda.santos.gomez5@mail.com,Female,9/15/1969,Sta. Ana,VIP
2799,Diego Ortiz Reyes,diego.ortiz.reyes6@seguro.sv,Fem,25-04-2003, San Miguel ,vip
2800,Andrés Cruz Mendoza,andres.cruz.mendoza0@correo.com,,1/11/1998,SanSalvador,PREMIUM
2801,Marta Mendoza Vásquez,marta.mendoza.vasquez1@mail.com,F,10/21/1959,SantaAna,
2802,Jorge Morales Torres,jorge.morales.torres2@gmail.com,m,30/11/1969,SS,
2803,Pedro Pérez Aguilar,pedro.perez.aguilar3@seguro.sv,,3/28/1981,SantaAna,REGULAR
2804,Andrés Pérez Martínez,andres.perez.martinez4@correo.com,Female,6/6/1957,san miguel,
2805,Valeria Morales Mendoza,valeria.morales.mendoza5@correo.com,Masculino,1/20/2010,Sonsonate,Premium
2806,Sofía Cruz Vásquez,sofia.cruz.vasquez6@mail.com,,6/14/1979,la libertad,vip
2807,Paula Castillo Flores,paula.castillo.flores0@seguro.sv,Fem,21-01-1972,SantaAna,PREMIUM
2808,Lucía Chávez Ortiz,lucia.chavez.ortiz1@gmail.com,Mujer,2/4/1968,Sonsonate ,PYME
2809,Valeria Aguilar Vásquez,valeria.aguilar.vasquez2@example.com,m,7/1/1995, San Miguel ,REGULAR
2810,Luis Santos Vásquez,luis.santos.vasquez3@seguro.sv,Female,1/25/1957,SantaAna,Pyme
2811,Paula Rojas Ortiz,paula.rojas.ortiz4@example.com,Fem,8/23/1982,LaLibertad,PYME
2812,Pedro García Castillo,pedro.garcia.castillo5@correo.com,Female,7/16/1993,SS,PYME
2813,Sofía Ramírez Martínez,sofia.ramirez.martinez6@mail.com,m,10/20/1995,Sonso,VIP
2814,Andrés Vásquez Morales,andres.vasquez.morales0@correo.com,Masculino,1/13/1972,S. Miguel,PREMIUM
2815,Daniela Reyes Rojas,daniela.reyes.rojas1@correo.com,Masculino,14/10/1972,LaLibertad,VIP
2816,Ana Martínez Flores,ana.martinez.flores2@gmail.com,M,11/4/1981,San salvador,Regular
2817,Jorge Vásquez Rojas,jorge.vasquez.rojas3@gmail.com,Hombre,12/24/1946,Sonsonate ,REGULAR
2818,María García Ortiz,maria.garcia.ortiz4@example.com,Hombre,17/02/1949,L. Libertad,Pyme
2819,Andrés García Castillo,andres.garcia.castillo5@seguro.sv,,7/4/2005,Sonsonate ,
2820,Ricardo López Flores,ricardo.lopez.flores6@gmail.com,,22-08-2004, La Libertad ,Premium
2821,Karla López Vásquez,karla.lopez.vasquez0@seguro.sv,femenino,11/17/2003,Sonso,VIP
2822,Daniela Torres García,daniela.torres.garcia1@correo.com,Masculino,10/12/1964, Santa Ana ,Premium
2823,Ricardo Rojas Castillo,ricardo.rojas.castillo2@seguro.sv,m,22/07/1941, Sonsonate,Pyme
2824,Carmen Pérez García,carmen.perez.garcia3@mail.com,Masculino,9/24/1962,Sonsonate ,Pyme
2825,Juan Castillo Aguilar,juan.castillo.aguilar4@correo.com,Masculino,8/4/1967,Sonsonate,Regular
2826,Paula Mendoza Reyes,paula.mendoza.reyes5@example.com,Female,15/01/1955,San salvador,REGULAR
2827,Karla Flores Castillo,karla.flores.castillo6@correo.com,Masculino,4/1/1949,la libertad,REGULAR
2828,María Ortiz Rojas,maria.ortiz.rojas0@seguro.sv,,2/8/1977,San salvador,vip
2829,Sofía Vásquez García,sofia.vasquez.garcia1@mail.com,Fem,5/7/1985,Sonso,PREMIUM
2830,Valeria Rojas Reyes,valeria.rojas.reyes2@example.com,Masculino,12/14/1987, Sonsonate,REGULAR
2831,Carmen Hernández Aguilar,carmen.hernandez.aguilar3@example.com,Mujer,5/17/1989, San Salvador ,
2832,Carlos García Gómez,carlos.garcia.gomez4@example.com,femenino,9/13/1989,SanSalvador,PYME
2833,Pedro Torres Gómez,pedro.torres.gomez5@mail.com,Mujer,20/04/1959, San Miguel ,
2834,María Ortiz Martínez,maria.ortiz.martinez6@correo.com,Hombre,9/13/2005,SanMiguel,PREMIUM
2835,Valeria Pérez Torres,valeria.perez.torres0@correo.com,M,7/11/1955, San Miguel ,PYME
2836,Diego Martínez Santos,diego.martinez.santos1@correo.com,M,12/26/2005,san miguel,PYME
2837,Sofía Castillo García,sofia.castillo.garcia2@seguro.sv,M,26/10/1947,Santa Ana,REGULAR
2838,Pedro Vásquez Ramírez,pedro.vasquez.ramirez3@example.com,Masculino,11/3/1944,Santa Ana,Regular
2839,Carlos López Chávez,carlos.lopez.chavez4@mail.com,F,7/24/1979,L. Libertad,
2840,Fernanda Castillo Reyes,fernanda.castillo.reyes5@seguro.sv,Masculino,9/8/1968,S. Miguel,vip
2841,Fernanda Gómez Torres,fernanda.gomez.torres6@seguro.sv,Mujer,1/8/1993,S. Miguel,Premium
2842,Juan Rojas Castillo,juan.rojas.castillo0@gmail.com,M,5/27/2001,La Libertad,Pyme
2843,Lucía Torres García,lucia.torres.garcia1@gmail.com,m,19/07/1941,Sta. Ana,Premium
2844,José Morales Ortiz,jose.morales.ortiz2@gmail.com,Fem,7/9/1952,SanSalvador,REGULAR
2845,Lucía Gómez Morales,lucia.gomez.morales3@seguro.sv,Fem,6/20/1995,sonsonate,Regular
2846,Ricardo Santos García,ricardo.santos.garcia4@correo.com,Fem,6/19/1930,la libertad,Premium
2847,Fernanda Chávez Martínez,fernanda.chavez.martinez5@correo.com,F,2/9/2003,L. Libertad,
2848,Marta Torres Aguilar,marta.torres.aguilar6@correo.com,Hombre,10/12/2005,San salvador,
2849,Pedro García Castillo,pedro.garcia.castillo0@mail.com,femenino,1/9/1970,San salvador,
2850,Lucía López Morales,lucia.lopez.morales1@mail.com,Fem,10/12/1943,San Miguel,Pyme
2851,Pedro Castillo Aguilar,pedro.castillo.aguilar2@seguro.sv,Mujer,8/22/1963, San Salvador ,VIP
2852,Valeria García Mendoza,valeria.garcia.mendoza3@example.com,,16-05-2005,san miguel,VIP
2853,José Morales Reyes,jose.morales.reyes4@seguro.sv,Fem,1/4/1996, Sonsonate,PYME
2854,Daniela Mendoza Mendoza,daniela.mendoza.mendoza5@seguro.sv,femenino,22-09-1979, Sonsonate,PREMIUM
2855,María Ramírez Morales,maria.ramirez.morales6@seguro.sv,m,14/02/1999, Santa Ana ,VIP
2856,María Hernández Ramírez,maria.hernandez.ramirez0@example.com,,11/18/1989,SanMiguel,vip
2857,Jorge Torres López,jorge.torres.lopez1@correo.com,femenino,3/24/1959, San Miguel ,
2858,Marta Cruz Ortiz,marta.cruz.ortiz2@gmail.com,Female,2/12/1955, San Salvador ,vip
2859,Valeria Chávez Santos,valeria.chavez.santos3@example.com,Masculino,8/2/2005,la libertad,
2860,Diego Santos Vásquez,diego.santos.vasquez4@seguro.sv,,4/5/1948, San Salvador ,REGULAR
2861,Diego Pérez Morales,diego.perez.morales5@gmail.com,Hombre,9/9/2030,Sonsonate ,REGULAR
2862,Lucía Pérez Santos,lucia.perez.santos6@gmail.com,m,18/12/1954, Santa Ana ,Premium
2863,Fernanda López Hernández,fernanda.lopez.hernandez0@correo.com,femenino,10/4/1987,SanSalvador,
2864,Daniela Reyes Rojas,daniela.reyes.rojas1@seguro.sv,,5/1/1988, La Libertad ,VIP
2865,Karla Morales Flores,karla.morales.flores2@correo.com,,1/23/1969, San Miguel ,REGULAR
2866,Jorge Aguilar Reyes,jorge.aguilar.reyes3@example.com,m,23/02/1953,SanSalvador,REGULAR
2867,Pedro Reyes Torres,pedro.reyes.torres4@gmail.com,Mujer,20-05-1996, San Miguel ,PYME
2868,Valeria García García,valeria.garcia.garcia5@gmail.com,,26/04/2003,LaLibertad,REGULAR
2869,José Hernández Torres,jose.hernandez.torres6@example.com,femenino,8/7/1995, San Miguel ,Pyme
2870,Pedro Reyes García,pedro.reyes.garcia0@seguro.sv,Female,11/8/2008,Sonsonate ,PYME
2871,Daniela Torres Rojas,daniela.torres.rojas1@mail.com,F,4/25/1961,Sta. Ana,
2872,Carmen Martínez Hernández,carmen.martinez.hernandez2@mail.com,M,7/12/1975,Sonsonate ,Premium
2873,Carmen Flores Pérez,carmen.flores.perez3@gmail.com,Masculino,4/30/1951,sonsonate,PYME
2874,Lucía Rojas Ortiz,lucia.rojas.ortiz4@gmail.com,Female,18-05-1944,San Salvador,
2875,Juan Flores López,juan.flores.lopez5@example.com,Hombre,3/14/2011,SS,PREMIUM
2876,Paula Cruz Vásquez,paula.cruz.vasquez6@seguro.sv,,14-04-2011,SS,REGULAR
2877,Valeria Flores Rojas,valeria.flores.rojas0@gmail.com,Fem,31-05-1941, San Salvador ,Pyme
2878,Ricardo Flores Morales,ricardo.flores.morales1@seguro.sv,Fem,10/14/1996,san miguel,Pyme
2879,Carlos Torres Santos,carlos.torres.santos2@correo.com,Hombre,8/25/1945,LaLibertad,Premium
2880,Daniela Vásquez Martínez,daniela.vasquez.martinez3@example.com,femenino,25/04/1955,sonsonate,VIP
2881,Ricardo Chávez Reyes,ricardo.chavez.reyes4@mail.com,Fem,16-09-1968,SantaAna,Regular
2882,Sofía Torres Vásquez,sofia.torres.vasquez5@gmail.com,Female,9/4/1975,La Libertad,PYME
2883,Fernanda Torres López,fernanda.torres.lopez6@mail.com,m,2/8/1983,Sonsonate,
2884,Daniela García Chávez,daniela.garcia.chavez0@mail.com,Fem,5/10/1983,S. Miguel,vip
2885,Carlos Torres Gómez,carlos.torres.gomez1@mail.com,,6/2/1970, Sonsonate,Premium
